HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_VERIFY,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PS1K,PS4K,PS8K,PS16K,PS32K,CS32MB,CS16MB,CS64MB,CS512MB,PERF
1.0,1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,16.663387643669875
0.0,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,0.08135508255460613
1.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,39.28311674069204
-0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,4.795223563203296
1.0,0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,42.36099800303476
1.0,0.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,51.955963041294524
-0.0,-0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,-0.04114135480000666
-0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,1.0,0.0,0.0,-0.05048956293597327
0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,3.8137040134468343
-0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,2.661651616525767
1.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,13.69689740040708
1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,16.879018745376065
0.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,-0.31769534669790667
0.0,1.0,1.0,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.4987348191970917
0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.083376206540338
-0.0,-0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.07464368042874946
0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,1.0,0.0,-0.0,0.0,1.7770219617431129
1.0,0.0,1.0,0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,0.0,21.006270262773683
1.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.7987160284013997
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.6402972905254368
1.0,0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,12.50851089291405
1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,11.379317989729609
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,2.4913328553207243
0.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,3.0831403304798246
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,1.0,2.0195639012685342
0.0,0.0,1.0,-0.0,-0.0,1.0,1.0,1.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,1.0,2.033493741645606
0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,3.7815093828891975
0.0,-0.0,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,-0.0,0.0,0.0,1.1346055547273117
0.0,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,1.6008776481533518
1.0,1.0,1.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.4580538071137403
0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,1.307004091218872
0.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,1.4218694985379383
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0,26.42825316105608
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.0,2.0212315029073604
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,17.55909886475889
0.0,-0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,1.9826041128446403
0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,2.3303115622794053
0.0,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,2.027000043270239
0.0,-0.0,-0.0,0.0,1.0,0.0,1.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,0.48628004071825287
1.0,1.0,1.0,0.0,-0.0,0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,4.4995763797220265
0.0,0.0,0.0,1.0,1.0,1.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.9692310123134982
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,8.84025967282005
0.0,-0.0,1.0,0.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.909833939080024
0.0,0.0,1.0,0.0,-0.0,1.0,1.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,1.547695612494617
-0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,-1.0268334173653373
-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,-0.0,1.9471823400609511
1.0,0.0,-0.0,1.0,1.0,0.0,1.0,-0.0,0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,10.945614740973946
-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,1.9558339143752037
-0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,0.0,-1.8825635764700046
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,-2.282830583365861
1.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,8.562534334755318
0.0,-0.0,1.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,0.8850352836829405
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,31.948368874563936
1.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,1.0,-0.0,0.0,31.568498936553233
1.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,36.24679607876017
1.0,1.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,1.0,-0.0,0.0,50.83609800298954
0.0,1.0,1.0,-0.0,0.0,1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,1.1997079751514972
0.0,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,-0.0,1.0,6.286076299218413
1.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,53.46192745362925
0.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,0.7146638736209948
0.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,1.3123351515774258
1.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,15.557146151563396
-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,0.7831939237000763
0.0,1.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,6.3082877175231005
0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,-2.390785755496932
0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,0.45722601628208953
1.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.720995690660615
0.0,1.0,0.0,0.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,-0.8072154736981909
1.0,-0.0,-0.0,0.0,1.0,-1.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,6.494850250910005
0.0,-0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.5682304119529427
-0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1446724200319487
0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,0.0,1.0,0.0,-0.0,5.867523122633801
-0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,1.1126096040510838
0.0,0.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,5.3667842077898955
-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.7629581464787495
-0.0,1.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,0.42352860264111225
0.0,-0.0,-0.0,0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,-0.0,1.0,-0.0,3.6327373845301443
1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,18.705050975343056
0.0,-0.0,0.0,0.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.3844590421717602
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.2183652790138052
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,12.269499044700122
-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.0,0.9376107666960511
-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,-0.651693441023737
0.0,-0.0,0.0,1.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,1.5686258601350436
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,41.46737993760474
1.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,10.243185909029759
0.0,1.0,1.0,1.0,0.0,0.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,-0.12611806423050917
-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-1.1892275802540053
0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,3.5352407187524655
1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,9.242108327005479
-0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-1.8309271192706984
1.0,1.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,1.0,22.84967836078479
-0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,-0.0,-0.4836165466826131
0.0,0.0,-0.0,1.0,1.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.7821498183307118
-0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,0.0,4.478008673684341
1.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,9.98495286488113
0.0,0.0,0.0,-0.0,0.0,1.0,1.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.0,-0.0,0.0,4.065519423728826
1.0,1.0,0.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,44.77757239032919
1.0,1.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,1.0,-0.0,50.17231517727846
-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-1.9059072360757792
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,2.5315882876601776
0.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,2.529519565724833
0.0,1.0,-0.0,1.0,0.0,0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,-1.3934346072063
0.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,3.303129652202504
1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,37.938577795910604
1.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,16.80022115012899
-0.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0,-1.0852040560474407
-0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-1.6064018512797724
1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,5.614264668268395
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,0.0,5.702072489987524
0.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,1.6362210294070105
-0.0,1.0,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,2.2902078226409195
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,0.0,5.149979705593382
-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.27721299342203454
1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,1.365108504120418
1.0,0.0,0.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,9.884745510167079
0.0,1.0,1.0,-0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.24892921303603904
1.0,0.0,0.0,0.0,1.0,-0.0,1.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,11.694084852841383
0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,2.1913517401077804
-0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.8420140410900807
0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,0.0,4.8127018201845955
1.0,1.0,1.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,26.49131311125396
1.0,0.0,1.0,-0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,5.8559328112958156
-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-2.3818312320972375
-0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,5.6456556038446815
0.0,1.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,1.87652961024014
0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,2.847655664800767
