HAVE_CRYPTO,HAVE_HASH,HAVE_REPLICATION,HAVE_VERIFY,HAVE_SEQUENCE,HAVE_STATISTICS,DIAGNOSTIC,PS1K,PS4K,PS8K,PS16K,PS32K,CS32MB,CS16MB,CS64MB,CS512MB,PERF
-0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,1.0,0.0,-2.302479805780857
-0.0,-0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,-0.8256492638006395
-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,1.1537188350492438
0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.050300704429438
-0.0,1.0,1.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,1.0,-2.0817353656464572
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30852840988520813
1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,8.582397206813383
-0.0,0.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,0.8988305204217134
1.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,6.46038706546292
-0.0,1.0,1.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.2888936586339188
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.438998249187641
-0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.0,-0.0,0.0,-1.0996045364823566
-0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,3.8611959002727203
-0.0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,1.6005888066345388
0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,1.5680798827626248
0.0,0.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,5.294740210109586
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.656800188695836
-0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.2823094973055301
-0.0,-0.0,2.0,-0.0,-1.0,-0.0,0.0,1.0,-0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,-0.0,-3.136960260852312
0.0,1.0,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-2.2991194415854026
1.0,-0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.922194332209183
1.0,1.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,2.8093156618685473
-0.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,-6.29952473706413
0.0,1.0,1.0,-0.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,0.12784325964650056
1.0,1.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,42.35169457187896
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.749970920890581
0.0,1.0,1.0,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4509776732149995
0.0,1.0,1.0,-0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,6.699010301119814
1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,34.530878496690285
-0.0,0.0,1.0,-0.0,1.0,1.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,0.09825867435402832
-0.0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,1.0,-4.046701675111944
0.0,1.0,1.0,-0.0,-0.0,1.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.7012932455499834
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,2.3928332433629182
0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,1.0,0.0,0.3583719335328798
1.0,-0.0,1.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,-0.0,5.857734507537032
0.0,1.0,0.0,1.0,1.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.442588432460164
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,5.970381536363422
1.0,1.0,1.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,-0.0,25.542158355487665
0.0,-0.0,0.0,1.0,-0.0,-0.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,-0.42945228987720024
-0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0,-2.1633339673440957
0.0,0.0,0.0,0.0,-0.0,1.0,1.0,1.0,-0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,0.0,0.3490940632516644
1.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.936792832064597
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,2.460662714591989
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.0,0.0,4.225187990200921
0.0,0.0,1.0,-0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,1.0215125377249694
0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,8.037018460623914
1.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,-0.0,1.0,-0.0,0.0,25.49983216506923
0.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.6794124824280857
-0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.122833008533801
-0.0,0.0,-0.0,1.0,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,1.4735629677590847
0.0,0.0,-0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,8.757956419985126
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.01094723326075
-0.0,1.0,-0.0,1.0,0.0,-0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,-1.4006255393385596
-0.0,1.0,1.0,-0.0,0.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,1.0,-1.1477306093317996
-0.0,1.0,0.0,0.0,-0.0,1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,-0.0,-1.3838683680824733
1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.733692055406497
-0.0,1.0,1.0,-0.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,2.8738745046610292
-0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,-0.0,0.0,0.0,1.0,-0.0,0.0,0.0,-3.564624307580185
0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,1.0,0.0,1.6010450482480918
1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,1.0,0.0,0.0,6.534917485401853
1.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,9.657620668506837
0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,4.265759606559458
-0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.108371225631524
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,7.221821012990431
-0.0,-0.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,-2.6196654620947357
1.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6849711590092915
-0.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,1.0,-0.0,0.0,-0.0,-5.552492724359847
0.0,1.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.8486866292278542
0.0,1.0,-0.0,1.0,1.0,0.0,1.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,0.0,3.5018075311081165
-0.0,1.0,1.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,-4.710400146300905
-0.0,1.0,1.0,-0.0,-0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,-0.7572308380245232
-0.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,2.0103260630256137
-0.0,-0.0,0.0,0.0,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,1.0,-0.0,1.3412942044567993
0.0,1.0,-0.0,1.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.7633023274728435
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.12576888377659176
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0,0.0,2.5835207128810267
-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-11.93327704520603
0.0,-0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.345901997507671
1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,-2.0140655862540715
-0.0,1.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,-1.454632067731509
-0.0,1.0,1.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,1.0926656498446101
-0.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,4.102781143166343
-0.0,1.0,1.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,2.0529131707072668
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.764620615214586
1.0,-0.0,1.0,-0.0,-0.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,7.0278829855944425
-0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,-1.897197049912543
-0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,0.0,0.0,1.58981018941362
-0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.0,-0.0,-0.8133329218171784
-0.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,1.0,-1.8425873866865035
0.0,1.0,0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,1.0,1.9720567433653693
0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.6247692015600848
-0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5448175234635049
1.0,-0.0,1.0,-0.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,2.529045435135039
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,12.032640854698975
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8482493673817761
-0.0,-0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,1.0,-2.0909865842618505
0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.0,0.0,14.072823037314958
1.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.5543546837246565
-0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,-0.0,1.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,-0.7335056923644452
0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,7.552547169930192
-0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,-0.4599495765550252
-0.0,-0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,-3.3488754004207024
-0.0,1.0,1.0,2.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,-0.0,3.2620615076741655
0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,1.0,0.8981284144639745
1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,0.0,8.445509015353728
-0.0,0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1.9765163342472227
0.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,2.13453373366842
1.0,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,0.0,32.529677411374564
-0.0,-0.0,1.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,1.0,-1.243485136069649
-0.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,1.0,0.011873008066179361
0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333140272349486
-1.0,-1.0,0.0,-0.0,-1.0,-0.0,-1.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,-5.334326914703067
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.127452018181817
-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,-3.2009725445170503
1.0,0.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,1.0,0.0,7.205652287245481
-0.0,-0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5319340533936561
1.0,-0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,4.540865009518503
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,-0.0,1.0,0.3046837343817743
-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-8.011365959572442
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.229160130471545
0.0,-0.0,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,-0.0,2.884512191654491
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,1.0,0.0,0.0,16.33534745106518
0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,1.0,0.0,0.0,13.000773632674159
-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,-0.568292706768389
0.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,1.0,-2.1141382646104083
-0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8715172533564826
0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,2.709100162579948
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,-1.1578700956088999
0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.545532021897416
0.0,0.0,0.0,1.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,-0.0,2.0062494125863757
-0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,-1.4107514270849404
1.0,0.0,1.0,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,1.0,1.0,0.0,-0.0,2.1957611545928613
0.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,3.570614642160682
0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0.12499118598632367
0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,0.3849746591881607
-0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,1.0,-0.39109770670215044
0.0,1.0,1.0,-0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1986246119336762
0.0,0.0,0.0,0.0,-0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,1.2687789849633204
1.0,1.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,0.0,0.0,8.496691848838443
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.565313345315062
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,4.395770868323468
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.588049652361641
-0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.306869740366123
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,1.1199176871618952
-0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,0.0,0.0,-2.712524083544648
0.0,0.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.0,-0.0,1.0,-0.0,1.0,0.0,0.0,0.0,2.751526124036604
0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,1.4603265797292941
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,1.952462351389745
-0.0,0.0,1.0,0.0,0.0,-0.0,1.0,1.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,-0.5259941860875943
1.0,1.0,1.0,-0.0,-0.0,1.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,1.230639978495854
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,5.716607065024829
-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,2.0,-0.0,-0.0,0.4114374363280954
0.0,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,7.470199703690576
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,5.816445586862893
-0.0,-0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7654046502299865
-0.0,-0.0,-0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,1.0,-0.0,-4.027847566787255
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.608542180567547
1.0,1.0,1.0,-0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,5.488088337606126
1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,1.0,0.0,0.0,22.746372577210323
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.561543400634122
-0.0,1.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,4.77019150420583
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.140751320874491
-0.0,1.0,1.0,-0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,-0.6140276197936613
0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,-1.3597362845726275
-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,1.0,0.0,-0.10406381985274094
1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,5.536536339308485
0.0,0.0,0.0,-0.0,-0.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.9524283656989204
