feature_0,feature_1,PERF
0.40014872581092253,0.9970968185859124,5233.0
0.3760985463023132,0.991764707775955,5343.0
0.3593014688345402,0.9899813715211248,5390.0
0.33669346646043535,0.9812362255014548,5548.0
0.40017348605509406,0.999999011930039,5274.0
0.3701068301358943,0.9980028788187598,5419.0
0.37612249103150164,0.9987257164247407,5314.0
0.3470985343260239,0.9933514893071465,5508.0
0.994787025240056,0.3209119685461518,2986.0
0.9987486280080662,0.342885999430311,3155.0
0.9980957137134968,0.34855789672904186,3171.0
0.9999522303857297,0.37162121513989665,3325.0
0.9988219600706063,0.365078935374556,3157.0
0.9999944206550442,0.3887459774360274,2960.0
0.9998704140543938,0.39486951360609013,3154.0
0.9977155329730573,0.4195363691013517,3424.0
0.9988219987956924,0.3209119685461481,3195.0
0.9998679389128178,0.34856866344990517,3258.0
0.9999944180023188,0.3428859994303078,3155.0
0.9977052522619576,0.37163238677730936,3457.0
0.9815847719620872,0.29474648249244856,3165.0
0.9902358201128109,0.31559746258848786,3106.0
0.9919714330568944,0.3210009097448594,3161.0
0.9972188152578171,0.3429786045693627,3303.0
0.9935671080910502,0.3365954113501521,3178.0
0.998828323903083,0.36506117647890757,3127.0
0.9981199907587788,0.35919957470062047,3185.0
0.999993975653314,0.38872758847203115,3167.0
0.9935409367997478,0.2947561835259837,3532.0
0.9981058627120519,0.31560759678269007,3238.0
0.9988208582895627,0.3210326283487651,3358.0
0.9999944958464192,0.3430116295736567,3230.0
0.47002881910727745,0.9959327574239797,5186.0
0.43756044166062263,0.9999987235672703,5354.0
0.44396393767699527,0.9992446104453948,5342.0
0.4123597979392122,0.9987354370118966,5499.0
0.41942169043127026,0.9999357736803105,5230.0
0.388545130717681,0.9971115236216108,5465.0
0.3947583534349319,0.9979978509285983,5314.0
0.3648849724719666,0.9917895298743423,5457.0
0.43118398451917095,0.9978186382314426,5241.0
0.4061678074707823,0.9998942248336588,5339.0
0.40004010702089177,0.9999984683130241,5420.0
0.37599350587422786,0.9987431296940787,5467.0
0.6496176686829788,0.031416016809658116,14685.0
0.6925411332750168,0.02461987252263111,16342.0
0.6840431296291695,0.025870239310460647,14744.0
0.7259667478599813,0.020081789628146312,16479.0
0.700972635807457,0.02341408913690389,14594.0
0.7341551178081668,0.01906098183103673,14694.0
0.7422934141651929,0.018083523860421485,16351.0
0.7740449782034493,0.01457460224681269,16440.0
0.7009783178606244,0.03141629232364421,14785.0
0.7422849690381939,0.024617456448179312,16399.0
0.7341606306346943,0.025870475072333612,14656.0
0.7740368681385302,0.020079742180356696,16448.0
0.6058648911545877,0.03964508065543443,14653.0
0.6409242411642211,0.03294644690065698,14852.0
0.6496356183690072,0.03142205815116484,16427.0
0.6840607414184355,0.025875409005331824,16446.0
0.6583185317901799,0.029953475441101073,14627.0
0.6925725037856555,0.024619906080570787,14710.0
0.7009678218259684,0.02341516050773926,16401.0
0.734150447194129,0.019061887937356768,16531.0
0.6582712934470685,0.03964541192649606,14667.0
0.7009972650294393,0.03141911900439254,16392.0
0.6925262383509277,0.03294673305634126,14727.0
0.73417901345377,0.02587289391458255,16442.0
0.0146827158044811,0.8322423684607267,4705.0
0.01821264557977203,0.8034318771116018,4894.0
0.01919488302083439,0.7959766390226707,4951.0
0.023572391532294266,0.7652027652647396,5045.0
0.020223623610746384,0.7884191010514198,4759.0
0.026044355766711144,0.7492937586240292,4920.0
0.024787219735293187,0.7572917949647218,4915.0
0.03161946488229403,0.7166048149976985,5048.0
0.020222270201282158,0.8322423684607311,4668.0
0.02478562308563615,0.8034318771116064,4897.0
0.02604633115735528,0.795978468102954,4957.0
0.03162177274431056,0.7652046820609614,5091.0
0.01919108356089675,0.7959472593350563,4669.0
0.024780895044024434,0.7572877047303079,4898.0
0.023567900267275482,0.7651719767820264,4907.0
0.030141945530687726,0.7248832891361894,5044.0
0.026040040507053327,0.7492963474254777,4698.0
0.03315122165337995,0.708241397816074,4943.0
0.03161442331220666,0.7166074932175435,4913.0
0.03988211144516495,0.674344280762057,5090.0
0.026043753845295392,0.7959472593350608,4792.0
0.031618761652158184,0.7651719767820305,4880.0
0.03314671665577606,0.7572886959448173,4953.0
0.03987689744149278,0.7248843166851655,5062.0
