feature_0,feature_1,feature_2,PERF
0.9171066506851926,0.4254512269880086,0.3772121307825231,622.5
0.9782201657737885,0.6164927088591741,0.4271585005634058,14022.5
0.9092918893976374,0.4636961604024735,0.19023585518058267,2937.5
0.01877223420680438,0.2377931488241254,0.3821053964823873,896.5
0.12262135553278387,0.8208903110936778,0.98637038154414,2890.5
0.1114116499822097,0.9997223055753628,0.8318462224196281,490.0
0.005613854827211796,0.9164452440683056,0.5822390498345009,833.5
0.08077633254112253,0.9729691255098766,0.9533694326486736,578.5
0.5239555573472892,0.13198560212193575,0.05096979993319449,479.0
0.8320052211795763,0.617707313143785,0.4114524842612785,560.5
0.2954889725555209,0.9843725673729844,0.9710667064274836,758.0
0.2264601359901497,0.9951948439212412,0.8210995759930579,564.5
0.022085498905324075,0.565672490829319,0.987699619210492,736.5
0.004667362328112815,0.9474575088940296,0.7835451620527616,1561.0
0.2272353053453771,0.9999410069040079,0.8004559342070202,554.5
0.17085446264837115,0.8510559228495661,0.7099561902261308,560.0
0.4616429670630242,0.956946722104504,0.9777229794285824,5883.5
0.7695358542116699,0.37412282700535787,0.1631337818693289,1217.5
0.2770927540043708,0.8185356712963059,0.9567118002364968,491.0
0.4967506895359138,0.1498252269231271,0.9135262320846076,694.5
0.8834194476172158,0.021220091248963742,0.02233817318373184,1034.5
0.18035085680704588,0.8901118837806649,0.9990285542135082,821.0
0.01704581098464704,0.998899300250777,0.9967985425512901,561.0
0.43566174189828427,0.3980595205063242,0.7076029254250596,5847.5
0.049179996810468564,0.6336089245884644,0.9776744044020984,607.5
0.8716938257574219,0.2951683706809488,0.3658206958132098,2088.0
0.4275340344382641,0.2093559268452997,0.0846037071431857,481.0
0.999924842400834,0.01902721155119221,0.15560810004696227,5432.5
0.1316862007369743,0.7958938600799917,0.7974466091008084,577.0
0.9934100577648506,0.16655425275423946,0.5957822666729121,1763.0
0.8752747317162927,0.1847679483496832,0.21734417971450665,3346.0
0.12803512282375049,0.8334279895296529,0.999111540022512,459.0
0.9736861100813564,0.4043035230097965,0.2283957796042465,408.5
0.06436345233010081,0.910277233387602,0.9427187994027808,634.5
0.619536192600365,0.514969890546201,0.5544235696566507,6048.5
0.9595568755402629,0.2467336192462212,0.034296744303222035,1136.0
0.8979197909358475,0.04494663032364275,0.06836108722485831,1073.5
0.998553743646426,0.8759566572606681,0.5672514824588142,1280.5
0.7374529205985682,0.9914208692624742,0.35743275166821226,718.5
0.9130195125253318,0.9715805347980564,0.9877998461735784,1616.5
0.027660200256161144,0.9079806240857584,0.6131749715970634,559.5
0.9984497984147076,0.0713699757091039,0.1150480447425907,543.5
0.011379272527822558,0.9251488919716306,0.9999480111096548,559.0
0.9712368302507424,0.2691174101581977,0.06884279660674313,4378.5
0.9847450722437447,0.16596497063172258,0.5110391366282498,538.5
0.9640472187761918,0.6350789921296749,0.9228440760886902,6351.0
0.8816117515784241,0.8949522287241578,0.4441655919814056,1004.0
0.9177793208302311,0.9624687460099226,0.995517529047982,1034.5
0.3673715492232861,0.2729794155799972,0.7225879001092678,1864.0
0.3620390034390048,0.03093057837364408,0.10979415209703676,2988.5
0.2036339318742348,0.9677526173349718,0.9909238320737732,777.0
0.4748252478257485,0.2169798939228681,0.32907491706237985,483.5
0.1620526665228562,0.9863028935545424,0.7639026384404125,868.0
0.955693227592294,0.7504824785760308,0.6864909143269626,550.0
0.1487271122267042,0.6547142220399469,0.9943171837756986,486.5
0.999333848100202,0.7389381239535738,0.5367943011488784,14486.5
0.9987154368757868,0.2784384381766065,0.3481845417021852,883.0
0.9412533076157806,0.00326711603056196,0.054109530267289985,6247.5
0.7274737612903185,0.21029224565426372,0.3192083125061745,485.0
0.4802661216653281,0.20791467733764032,0.6355903571608527,1820.0
0.974233899112639,0.9440104001513746,0.4171665942351144,803.0
0.997164131979312,0.9773466089967052,0.9252504304151842,2028.5
0.07167000535039257,0.9958927980435652,0.8827390799300819,497.0
0.9889306115304144,0.9669394443692312,0.16926448108044562,1083.0
0.5406230877971432,0.7347183465368212,0.7965841163943823,1173.0
0.9461061608124046,0.141002393603363,0.1818088055213951,1138.5
0.02039440954465945,0.7803733613178074,0.9895626280908488,564.0
0.2402642999387521,0.9999930915679476,0.9987568671856216,693.5
0.9114599797290464,0.6188194604248095,0.3020338375137458,682.5
0.6318171200750271,0.02625363897318181,0.07013728466270562,593.5
0.6058804961506409,0.31797205218539004,0.07869062536138494,4466.0
0.9074839875417021,0.16312465044006574,0.2024779610929484,5916.5
0.6030988071053736,0.095947562681644,0.4180343161235424,706.5
0.9258564000651844,0.9624828778868388,0.5079430460415176,427.0
0.12013098422518492,0.3851586678135512,0.9162092609641752,1031.5
0.4304465521529552,0.7172298939429285,0.9935326027133536,490.5
0.07365346738229189,0.9755099258454512,0.971723701918318,562.0
0.7198075722205624,0.6871746992390041,0.8102330939314132,1009.0
0.8896925736875826,0.1947803244689102,0.6012876465817283,1849.0
0.018552537064646973,0.9858650118193844,0.9979897078271079,724.5
