feature_0,feature_1,PERF
0.918364177893488,0.33710010870551,5325.352563858032
1e-05,0.6245500415942772,3973.8339710235596
0.6320840881833377,1e-05,14700.343334197998
1e-05,0.8016962646498792,4887.828357696533
0.04870464827064259,0.8061642815832734,5277.381237030029
0.9994851310285486,0.3883503389581395,3098.404682159424
0.3509042733132267,1.0,5439.217493057251
0.26565678835626066,0.9349889739237494,5601.194923400879
0.12494634021383547,0.9039417964799054,4444.7581577301025
0.6604916117425463,0.02275385202665826,12744.981014251709
1e-05,0.7835148492837425,5159.3619594573975
0.33133282541545006,0.8980004741935991,5016.622470855713
0.7634649508110976,0.08548485060063236,14968.53630065918
0.2842553276854506,0.9869597934256721,5722.598463058472
0.8545306948399963,0.05048324630902149,14293.63875579834
0.7878624674673242,0.04413147589160002,16028.749534606934
0.7815786451515496,1e-05,15777.89944076538
0.25577431296254244,0.8939239399674598,5203.119625091553
0.9193590205644603,0.33222421781265393,4319.014488220215
1e-05,0.7085795278125949,4034.4136838912964
0.07049908093803055,0.8922815364963257,5819.756294250488
0.9615042658311187,0.3191062092646205,3349.8917760849
1.0,0.3526320420649191,2834.339593887329
1e-05,0.8941170587207341,3739.176522254944
0.23871892416131005,0.9023170359566013,5317.120826721191
1e-05,0.7981584959826431,4901.634029388428
0.7699122060310604,0.06303111495131375,12970.123657226562
0.26568545765856355,0.8847150364548411,5341.82829284668
0.030982741030911563,0.8245897775959097,4701.1934604644775
0.04393800796588776,0.7903078610347206,5264.562805175781
0.40268136109172453,1.0,4997.786483764648
0.13707638311181894,0.8726006493782994,4894.195417404175
1e-05,0.8136366660348135,5296.878978729248
0.33338810445216455,1.0,5593.358768463135
0.9921364914869086,0.3337514354841884,3108.663104057312
0.9482601210308836,0.2716202747847268,2791.750292778015
1e-05,0.7650830351884373,5471.540529251099
0.4588243485051183,1.0,5724.441082000732
0.9781618457115712,0.009535195602147394,17164.396911621094
0.40645721549138647,0.9350962621200128,5293.911376953125
0.9455573985507904,0.35056918807353904,3138.6464700698853
0.6665940604888662,1e-05,12419.27421951294
0.712074958217228,0.012218935325987461,14597.942935943604
0.8392335061357629,0.08414252625399206,14974.115627288818
0.6250940235328707,1e-05,15788.825744628906
0.06401172743714408,0.8118348799876747,5059.660539627075
1e-05,0.7638497573723882,4533.2862186431885
0.6552871499161754,0.0630404058110874,15611.323551177979
0.48288379388761926,0.938979081547343,4300.434379577637
0.12231536549392326,0.7057632722652311,5353.596740722656
0.3122314110269471,0.968233890463498,5348.55073928833
0.9759956146868384,0.35222929409705656,3208.7645177841187
0.21039767672493603,0.899628572571898,4799.184122085571
0.4399520799226517,1.0,5824.645925521851
0.9216031534147854,0.31597077133337265,3593.4927158355713
0.3822900963155171,1.0,5142.334278106689
0.27299890131037013,0.9208054147731587,5346.114011764526
0.9684085609888333,0.3515372256266034,3016.756908416748
0.9809755499814524,0.30113141308312125,3182.7548656463623
0.8426471200265976,0.0990051004778238,15050.189956665039
0.7108676885329345,0.0003650592636403992,15662.302185058594
0.9512270659997686,0.3731220013918794,3854.3529510498047
1e-05,0.6830981043635814,5101.8108768463135
0.9293069704458703,0.4347945050523145,4240.517646789551
0.2204047086144702,0.9765731635408473,4940.7226486206055
0.03256273585908052,0.7387166629339103,4513.771320343018
0.7963285541598473,0.515153572669627,7571.348194122314
0.6432604670054186,1e-05,15359.50386428833
0.041089018400864485,0.8942020548139962,4572.957672119141
0.08773834665735948,0.8228223833761286,4666.883689880371
0.1426486285761525,0.8080194137057766,4478.69832611084
1e-05,0.8387596276991999,4836.230615615845
0.755814180929804,0.007228121731756184,14256.74127960205
0.7353941276442155,0.05567101802796023,14610.936855316162
0.9794525603505925,0.3349425430786506,3022.9207849502563
1e-05,0.7349748678801131,4610.968856811523
0.735028042707117,0.1057356913601703,13281.469886779785
0.34854686393685863,0.9466897650036952,5277.644958496094
0.9803389841839577,0.3039535396790029,2835.381979942322
0.952585132637963,0.3259778990261919,3207.453263282776
1e-05,0.7623723393052861,4726.183765411377
0.8048811255875916,0.019913736031479525,15406.546283721924
0.8045454980589687,0.011844149344276089,15548.083339691162
0.25041664023893745,0.9459597284326754,5868.274671554565
0.3408308579820296,0.9648004893694049,5135.978492736816
0.06365196047518921,0.86512176803043,4474.777797698975
0.8492824244123934,0.44165567461019667,3798.215817451477
0.9821027125092073,0.233629047651387,3550.496558189392
0.14571540947301523,0.8699896123085662,4776.978578567505
1.0,0.35434957707571435,3273.7953882217407
1e-05,0.7867038121040151,3826.8467531204224
0.11494994755602908,0.7943936339666493,5878.16863822937
0.034348726106180665,0.7184710822762169,3756.6034622192383
0.7052476112284802,1e-05,15565.787971496582
0.9457241692531677,0.3472129748762023,3124.763593673706
1e-05,0.7102264016252399,4349.128244400024
0.7870568660329668,1e-05,14375.20221710205
0.9829337646547568,0.30774358461884194,2411.297519683838
0.9863832002725854,0.30394936736025935,3980.785090446472
0.9233753454425859,0.22318653849767506,10816.532009124756
0.009876272900431526,0.7911929886538946,5049.560693740845
0.06888972577902736,0.8733072613598016,5292.277578353882
0.14849570595923584,0.8777555491859941,5057.508611679077
0.3372492515162661,1.0,4386.398263931274
0.05631674663072954,0.7396035786896887,4926.71305847168
0.1553066768756183,0.8534820716178008,5000.947710037231
0.8386071921469919,0.48985218477439907,4193.821300506592
0.0731957536589061,0.8454187676230626,4290.435022354126
0.22069009035963916,0.8254425995470976,4928.157154083252
0.2728911083099236,0.865059660085704,5177.6107006073
0.9277103704442325,0.38285426268632683,3210.285327911377
1e-05,0.7844580317380058,5142.175947189331
0.6250044990171556,0.013836576830435253,14167.437740325928
0.24267513887026218,0.9441121064839106,5224.319301605225
0.9847393942679875,0.3434977932555338,3166.8332948684692
1.0,0.3552356881700208,2713.7992763519287
0.32370589694979296,1.0,4681.876108169556
0.9797325777772432,0.08597885313987239,16303.20417022705
0.12614613710441544,0.7935294275457466,4788.74408531189
0.3112480718390195,0.9118381481203468,5934.155038833618
0.9348973055843179,0.296559028576584,3311.0467805862427
0.9756209468401107,0.38340179011459163,2995.4373807907104
1.0,0.43366628026177334,2458.127197265625
1e-05,0.7832701129871547,4370.263706207275
0.12092388362162579,0.7684206517650884,5311.397874832153
1e-05,0.7464178692662591,4873.065347671509
0.04725215472564283,0.8878447523489549,4697.465576171875
0.8223977712769666,0.08430496356336269,15757.553672790527
0.819267154989737,0.14397244455043143,14461.591094970703
1.0,0.18778298344910443,12975.259853363037
1e-05,0.8309721735779659,4075.859375
1e-05,0.8951209186104397,5102.705961227417
0.9791687282974398,0.3480320904523975,4061.0600910186768
0.9691426381762813,0.29322105437261203,3426.9937858581543
0.333557885133266,1.0,5424.423110961914
0.2370677273178648,0.9309653089365465,5197.476573944092
0.14563992159075614,0.8974925837933984,4873.891805648804
0.771857486736382,1e-05,15906.90139389038
1.0,0.3721053265231756,2810.932107925415
0.11978803387804837,0.899247520661502,4892.836614608765
0.818285544304443,0.4327409493712772,3092.0302696228027
0.047582920840608604,0.8309834388385736,4993.874778747559
1e-05,0.815023187157859,5186.691444396973
0.9705039234055867,0.28189258313597737,2775.0204010009766
0.31929395358094903,0.9441982350636888,5235.079921722412
0.4037809569826497,1.0,5356.503559112549
0.9355345866242818,0.30001582445791786,2836.1763305664062
0.7387990990218821,0.07762135597029658,14825.75220489502
0.12203115346820896,0.7716242177009637,6126.787393569946
1e-05,0.6966976580991776,5044.365674972534
0.9015126480968325,0.11443636174640566,15299.909675598145
0.17795187928433137,0.9493660094549351,4861.310625076294
0.7769376155802085,0.24684364537833436,3635.3315382003784
0.38352388957470623,0.9521181901073084,5024.598329544067
0.5949641365045418,0.8020630710719935,5756.598924636841
0.8263454924815982,0.3163198454008267,3472.753381729126
0.44739384999412174,0.9704707301464853,5822.611642837524
0.14379654803639588,0.8450900485106219,4800.383613586426
0.9708216698724822,0.3349846536956841,3269.2366342544556
0.13702387239387956,0.8664634665292588,4651.281967163086
1e-05,0.7138611469009875,4936.290363311768
0.932361353806602,0.0924550517879674,14165.997566223145
0.6993664704228062,0.09526330542402663,13772.906505584717
0.39434780286837096,1.0,5264.590255737305
0.3767385332792482,0.9716992395982561,5665.958641052246
0.11269387909700092,0.8795610307154487,4516.106088638306
0.9478524924270385,0.37215861299398645,3088.550175666809
0.9438181076765683,0.3633846439081094,3010.66827583313
0.25516838338414066,0.9209228357435137,5334.270565032959
0.19076452426331517,0.8741188369599816,4804.75266456604
1e-05,0.7970248173754586,4506.8748569488525
0.40216707195467555,0.9980855793781989,5158.409523010254
0.40631640213028336,0.991416843121226,5612.725629806519
0.0976951476643245,0.8108200528601288,4492.579486846924
0.9550329903849021,0.3438591458610047,5351.328147888184
0.31917423987268423,0.976934307530381,4893.868461608887
0.06740914406623084,0.9983372298029903,3239.829484939575
0.20175173635320515,0.9923482834784538,5327.321161270142
1.0,0.36844101738890206,3256.116491317749
0.943545600295843,0.37321701105012606,3106.785436630249
1e-05,0.8217819262905864,4480.800254821777
0.3625124201724847,1.0,4545.712009429932
0.932142549214598,0.32751700780614557,3135.8016605377197
0.7005469185145087,0.06411392852267249,12848.697078704834
0.6228067973237826,1e-05,14784.57048034668
0.785418424346887,1e-05,16305.768836975098
0.007060229191640946,0.8340179066562268,5828.563512802124
0.6188386321052427,0.0153646867076296,14645.333389282227
0.9943884920043938,0.38768559917545675,3280.5746965408325
0.41255945562531954,0.9795606629703585,5225.19232749939
0.7034937770907198,0.06162501000716552,13563.141078948975
0.4529992052244205,0.9185691711357061,5304.693075180054
0.681080283440224,0.018706153365907034,13262.401550292969
1.0,0.3154480393993554,3547.1426877975464
0.0913991662265753,0.8792168144191032,6306.532690048218
0.41929709928773495,0.9853154826088266,5096.503114700317
0.12455178713637846,0.9051552855841992,4715.781963348389
1e-05,0.7507750813347346,5421.627565383911
0.7374822780327388,0.011616554944740618,15799.428524017334
1e-05,0.7283007076087735,5206.81368637085
1e-05,0.7930997979242648,4195.557548522949
0.9954462164091075,0.26030673448873876,2453.3963871002197
1e-05,0.8643153184218492,4165.298696517944
0.5576060090835374,0.9273793201855454,5414.357088088989
0.9560120977215543,0.35816277838458027,3333.064826965332
0.8290941096867918,0.1359188113944953,15070.066123962402
0.6494375989862198,0.01543782708267612,14631.406150817871
0.18202505103786532,0.8995077541419946,4590.9279861450195
0.03697995414113401,0.8120379527013801,4949.594572067261
0.60552546640674,1e-05,15111.998817443848
0.95714182320149,0.29160633721656937,2959.7428274154663
0.17524866507504056,0.8732554650028277,5250.084104537964
0.9326236093786036,0.10696113117743686,13501.909660339355
0.11177215506760885,0.8350721323936228,4733.571887969971
0.953426973024088,0.33142173190687957,2627.874116897583
1.0,0.25047967215198175,14172.197471618652
1e-05,0.817138075924427,3772.8885078430176
1e-05,0.7525673902578701,4634.527320861816
0.8509872644410208,0.09304279738869267,13624.504848480225
0.24712053472542106,0.9396933229116907,5393.78044128418
1.0,0.3909662934035347,8034.019075393677
1.0,0.41031607722698116,2842.702456474304
0.9595744820459609,0.0968430421577459,14185.744323730469
0.1529727363927674,0.8107449511227444,5055.773344039917
0.42758509060545324,0.9570580366860482,5045.232328414917
0.01209954171815883,0.8651572327397504,4810.3790493011475
0.2575628661618235,0.9660430654957969,5454.145696640015
0.2193158264596967,0.8871121527821355,4832.786550521851
0.2510659909955672,0.9211877183791777,4904.339380264282
0.2887345038463895,0.9370772790594653,5350.688451766968
0.033301011370813254,0.8340183238881012,5115.67684173584
0.9893527081936513,0.29429700596975145,2618.0406885147095
1e-05,0.7532862211728356,4930.0561447143555
0.9976107189312067,0.3475333791534326,2019.8949136734009
